koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_smet,koi_smet_err1,koi_smet_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_smass,koi_smass_err1,koi_smass_err2,ra,dec,koi_kepmag,koi_gmag,koi_rmag,koi_imag,koi_zmag,koi_jmag,koi_hmag,koi_kmag,koi_fwm_stat_sig,koi_fwm_sra,koi_fwm_sra_err,koi_fwm_sdec,koi_fwm_sdec_err,koi_fwm_srao,koi_fwm_srao_err,koi_fwm_sdeco,koi_fwm_sdeco_err,koi_fwm_prao,koi_fwm_prao_err,koi_fwm_pdeco,koi_fwm_pdeco_err,koi_dicco_mra,koi_dicco_mra_err,koi_dicco_mdec,koi_dicco_mdec_err,koi_dicco_msky,koi_dicco_msky_err,koi_dikco_mra,koi_dikco_mra_err,koi_dikco_mdec,koi_dikco_mdec_err,koi_dikco_msky,koi_dikco_msky_err,target
4914.0,146.0,-131.0,4.575,0.065,-0.04,-0.3,0.35,-0.3,0.707,0.069,-0.069,0.684,0.095,-0.047,298.82587,46.956669,14.832,15.619,14.772,14.494,14.298,13.206,12.693,12.606,0.289,19.921684,4.4e-05,46.95694,0.00045,-1.5,1.6,1.0,1.6,0.00019,0.00019,-7e-05,0.00019,0.7,1.0,-0.02,0.79,0.7,1.0,0.8,1.0,0.25,0.79,0.8,1.0,0
5818.0,156.0,-174.0,4.554,0.036,-0.192,-0.22,0.3,-0.3,0.848,0.24,-0.08,0.937,0.099,-0.11,301.16556,44.664108,14.517,15.022,14.463,14.301,14.197,13.261,12.971,12.846,0.181,20.077687,4.8e-05,44.66437,0.0006,-0.7,1.9,1.0,2.1,0.00038,0.00041,-8.200000000000004e-06,0.0001186,0.4,1.0,-0.51,0.51,0.67,0.76,0.28,0.99,-0.53,0.5,0.6,0.64,0
6462.0,168.2,-207.2,4.0436000000000005,0.2234,-0.1598,-0.348,0.258,-0.256,2.0472,0.3962,-0.6146,1.272,0.1496,-0.1654,294.4754,39.00388,13.335,13.661,13.284,13.195,13.151,12.325,12.1,12.083,0.048,19.631715,1.9e-05,39.00368,0.00024,0.87,0.79,-0.7,0.87,-0.00022,0.00019,0.00013,0.00021,-0.05,0.18,0.39,0.24,0.39,0.23,-0.02,0.2,0.39,0.31,0.39,0.23,0
6198.0,74.0,-80.0,4.069,0.174,-0.116,0.14,0.15,-0.15,1.769,0.324,-0.395,1.338,0.119,-0.159,291.91556,37.322578,14.756,15.208,14.722,14.562,14.532,13.609,13.302,13.289,0.055,19.46104,1.1e-05,37.32223,0.00012,0.11,0.49,-1.27,0.42,-0.00023,0.00015,3e-05,0.00013,-0.22,0.55,-1.98,0.76,1.99,0.71,-0.36,0.51,-1.97,0.69,2.0,0.62,0
5573.0,149.0,-166.0,4.562,0.03,-0.17,-0.04,0.3,-0.3,0.839,0.201,-0.067,0.939,0.081,-0.112,296.80865,47.17194,14.673,15.233,14.605,14.433,14.335,13.358,12.982,12.891,0.01,19.7872521,8.6e-06,47.171908,8.1e-05,0.32,0.31,-0.12,0.29,-0.00061,0.00029,7e-05,0.00031,0.046,0.096,0.01,0.1,0.047,0.096,0.104,0.096,-0.18,0.12,0.21,0.12,1
6316.0,154.0,-173.0,3.908,0.292,-0.117,-0.1,0.3,-0.25,2.087,0.449,-0.673,1.285,0.22,-0.22,284.69278,44.010208,13.09,13.434,13.034,12.942,12.932,12.067,11.821,11.775,0.001,18.97952,2.1e-05,44.00984,0.00024,0.06,0.8,-1.32,0.86,-2e-06,3.6e-05,5.9e-05,3.9e-05,-0.75,0.71,-0.15,0.96,0.76,0.65,-0.65,0.72,-0.11,0.9,0.66,0.67,0
4968.0,49.0,-119.0,3.291,0.195,-0.105,0.3,0.1,-0.2,5.026,0.715,-1.549,1.8,0.2,-0.6,296.66501,44.853069,11.98,12.838,11.919,11.612,11.417,10.326,9.839,9.71,0.159,19.77766377,2e-07,44.8530715,2.2e-06,-0.1619,0.0076,0.0055,0.0079,-0.00011,0.00013,-4.074e-05,5.876e-05,0.028,0.086,0.03,0.07,0.041,0.075,-0.001,0.079,0.059,0.071,0.059,0.071,0
6535.0,154.0,-212.0,4.373,0.062,-0.175,-0.1,0.25,-0.3,1.181,0.339,-0.145,1.202,0.164,-0.164,290.41916,41.525372,14.93,15.271,14.888,14.783,14.756,13.959,13.714,13.685,0.0,19.35993,9e-06,41.527888,8.2e-05,-54.5,0.36,9.06,0.29,0.02596,0.00018,-0.00428,0.00014,-6.703,0.069,1.391,0.069,6.845,0.07,-6.9,0.067,1.492,0.069,7.059,0.067,0
5238.0,158.0,-142.0,3.84,0.756,-0.378,-0.32,0.35,-0.25,1.883,1.171,-1.171,0.894,0.228,-0.152,292.6597,42.272831,13.145,13.826,13.11,12.853,12.73,11.66,11.215,11.132,0.0,19.510212,1.1e-05,42.29125,0.00012,-17.34,0.44,66.3,0.45,0.001706,4.4e-05,-0.006517,4.4e-05,-3.463,0.076,8.926,0.072,9.574,0.077,-3.457,0.094,8.783,0.082,9.439,0.094,0
5616.0,101.0,-101.0,4.394,0.105,-0.105,-0.02,0.15,-0.15,0.999,0.142,-0.116,0.903,0.068,-0.051,283.20697,48.580502,15.017,15.493,14.961,14.813,14.765,13.875,13.51,13.436,0.2,18.880479,3.2e-05,48.58089,0.00032,0.5,1.1,1.4,1.1,-0.0002,0.00037,-0.00032,0.00037,-0.53,0.39,0.15,0.36,0.55,0.38,-0.41,0.39,0.33,0.36,0.53,0.37,1
4917.0,148.0,-133.0,4.601,0.036,-0.054,-0.08,0.3,-0.3,0.723,0.069,-0.057,0.761,0.069,-0.069,284.79102,45.228989,15.444,16.249,15.383,15.099,14.937,13.914,13.359,13.334,0.0,18.9858605,8.9e-06,45.23777,0.00011,-7.84,0.34,31.62,0.39,0.0051,0.00023,-0.02146,0.00027,-1.679,0.071,5.083,0.073,5.353,0.07,-2.074,0.069,5.007,0.075,5.419,0.072,0
6018.0,168.0,-210.0,4.485,0.05,-0.2,-0.04,0.25,-0.3,0.975,0.285,-0.095,1.058,0.126,-0.139,294.21442,48.258179,14.978,15.446,14.92,14.778,14.737,13.807,13.476,13.422,0.0,19.614605,3.8e-05,48.26281,0.00036,11.2,1.4,16.7,1.3,-0.000694,8.3e-05,-0.001032,7.8e-05,4.675,0.07,10.154,0.089,11.179,0.091,4.683,0.069,10.365,0.083,11.373,0.081,0
4188.0,146.0,-161.0,4.615,0.053,-0.018,0.18,0.2,-0.3,0.661,0.032,-0.059,0.656,0.05,-0.055,287.17935,38.433701,15.582,16.863,15.672,15.033,14.71,13.478,12.895,12.708,0.079,19.14448873,3.3e-07,38.43465729,6.8e-07,-33.894,0.014,3.4462,0.0024,-0.004491,0.0123248,0.0064122,0.015642,1.5021999999999998,0.5488000000000001,-2.2668,0.6188,3.2757999999999994,0.7188000000000001,0.22580000000000008,0.4418,-2.5888,0.48319999999999996,4.8222000000000005,0.5044,0
4820.0,43.0,-100.0,2.471,0.027,-0.033,-0.24,0.1,-0.15,13.654,2.604,-2.893,2.009,0.832,-0.666,300.78308,44.489269,11.673,12.555,11.647,11.295,11.05,9.919,9.371,9.247,0.0,20.051501,1.1e-05,44.485247,7.6e-05,-27.16,0.43,-14.48,0.27,0.003806,6.1e-05,0.002028,3.9e-05,-0.78,0.32,-0.69,0.31,1.05,0.43,-0.64,0.27,-0.64,0.28,0.91,0.37,0
6091.0,189.0,-232.0,4.487,0.052,-0.208,-0.14,0.3,-0.3,0.967,0.3,-0.1,1.045,0.139,-0.139,295.26227,46.78138,15.952,16.436,15.893,15.745,15.641,14.692,14.36,14.257,0.0,19.68388,3.4e-05,46.78263,0.00035,-10.1,1.3,4.5,1.2,0.00091,0.00012,-0.00051,0.00012,-3.37,0.57,1.43,0.57,3.66,0.57,-3.25,0.56,0.88,0.57,3.37,0.56,0
4922.0,187.0,-159.0,4.576,0.061,-0.061,-0.32,0.34,-0.28,0.704,0.104,-0.07,0.681,0.114,-0.051,297.62177,40.604099,15.902,16.769,15.868,15.531,15.34,14.297,13.71,13.552,0.0,19.8414751,5.7e-06,40.604108,6.8e-05,0.95,0.23,0.03,0.25,-0.0014,0.0054,-0.0012,0.0071,-0.47,0.72,-1.41,0.59,1.48,0.6,-0.31,0.71,-1.54,0.58,1.57,0.59,0
3746.0,75.0,-83.0,4.736,0.053,-0.025,0.0,0.15,-0.15,0.51,0.033,-0.05,0.516,0.038,-0.042,287.50116,47.469269,15.313,16.764,15.398,14.78,14.444,13.217,12.555,12.415,0.0,19.1667315,9e-06,47.46923,8.4e-05,-0.48,0.33,-0.14,0.3,-0.0003,0.00011,0.00019,0.0001,0.58,0.23,-0.57,0.26,0.82,0.3,-0.29,0.17,-0.31,0.16,0.42,0.18,1
5670.2,108.6,-117.2,4.4256,0.07780000000000001,-0.12179999999999999,0.13,0.18,-0.22000000000000003,1.0246,0.1732,-0.11379999999999998,1.0024,0.07339999999999999,-0.0834,294.53946,46.294769,15.496,16.148,15.443,15.217,15.109,14.101,13.702,13.632,0.107,19.63599,2.2e-05,46.29463,0.00027,0.94,0.83,-0.51,0.96,-0.0016,0.0056,0.0006,0.008,-0.6900000000000001,0.31400000000000006,0.11800000000000002,0.31799999999999995,0.986,0.32599999999999996,-0.666,0.246,0.16399999999999998,0.304,0.954,0.27999999999999997,0
5837.0,105.0,-117.0,4.305,0.125,-0.112,0.0,0.15,-0.15,1.159,0.178,-0.178,0.988,0.082,-0.067,298.83588,40.29314,14.0,14.478,13.94,13.796,13.715,12.807,12.488,12.442,0.835,19.9224027,6.6e-06,40.29293,7.1e-05,0.47,0.27,-0.76,0.26,-5e-05,0.00024,6e-05,0.00023,-0.36,0.27,0.16,0.25,0.4,0.31,-0.42,0.31,-0.11,0.26,0.43,0.3,1
6078.0,121.0,-133.0,4.29,0.137,-0.112,-0.16,0.15,-0.15,1.189,0.197,-0.178,1.005,0.091,-0.063,285.88837,47.880379,13.763,14.105,13.717,13.616,13.586,12.786,12.466,12.418,0.022,19.059193,1.7e-05,47.88035,0.00016,-1.1,0.62,-0.1,0.59,0.00032,0.00015,0.0,0.00014,0.5,0.32,-0.02,0.39,0.5,0.33,0.65,0.32,-0.02,0.39,0.65,0.33,1
5788.0,155.0,-155.0,4.524,0.06,-0.18,-0.34,0.3,-0.3,0.848,0.221,-0.095,0.877,0.1,-0.09,291.9519,43.074711,14.338,14.831,14.279,14.126,14.01,13.1,12.752,12.69,0.817,19.4634485,7.5e-06,43.074673,7.6e-05,-0.45,0.3,-0.13,0.28,9e-05,0.00019,1e-05,0.00018,0.25,0.17,-0.15,0.17,0.29,0.17,0.32,0.16,-0.26,0.15,0.41,0.16,1
6013.4,151.0,-175.8,4.294199999999999,0.0898,-0.2226,-0.152,0.22200000000000003,-0.262,1.2306000000000001,0.437,-0.1582,1.0236,0.1718,-0.10619999999999999,297.58429,47.892738,14.293,14.863,14.262,14.048,13.952,12.995,12.592,12.517,0.537,19.838909,6.3e-05,47.89282,0.00057,-1.6,2.3,0.3,2.0,0.00029,0.00045,-3e-05,0.00041,-0.86,0.86,-0.8,1.6,1.2,1.2,-0.89,0.75,-0.6,1.6,1.1,1.1,0
6218.0,80.0,-80.0,4.066,0.174,-0.116,0.1,0.15,-0.15,1.726,0.308,-0.377,1.263,0.132,-0.119,291.2832,37.419601,11.215,11.522,11.182,11.083,11.035,10.208,9.974,9.911,0.0,19.418568,2.2e-05,37.42015,0.00031,-13.4,0.94,2.0,1.1,0.000166,1.2e-05,-2.3e-05,1.4e-05,-8.24,0.48,2.32,0.43,8.56,0.56,-8.16,0.42,2.47,0.39,8.53,0.49,0
6720.0,161.0,-261.0,4.276,0.087,-0.203,-0.08,0.25,-0.35,1.368,0.453,-0.226,1.294,0.2,-0.2,292.29239,49.955441,13.725,13.997,13.661,13.601,13.599,12.774,12.578,12.539,0.0,19.486095,2.3e-05,49.95636,0.00032,-2.23,0.81,3.3,1.1,3.1e-05,1.7e-05,-0.000108,2.4e-05,-1.23,0.15,2.87,0.17,3.12,0.17,-1.45,0.15,2.67,0.17,3.04,0.17,0
5941.0,142.0,-178.0,4.533,0.048,-0.204,-0.22,0.3,-0.3,0.885,0.258,-0.086,0.975,0.107,-0.131,281.77554,47.59325,14.371,14.816,14.314,14.18,14.128,13.221,12.844,12.788,0.0,18.785031003,7.5e-08,47.59332515,7.1e-07,-0.2075,0.0027,0.2705,0.0026,-0.0019,0.0041,-0.0017,0.006,0.049,0.067,0.033,0.067,0.059,0.067,0.161,0.067,0.146,0.067,0.217,0.067,0
6192.0,169.0,-206.0,4.503,0.052,-0.208,-0.42,0.3,-0.3,0.917,0.276,-0.092,0.976,0.123,-0.123,298.84415,43.725361,14.483,14.905,14.443,14.302,14.209,13.355,13.05,12.992,0.0,19.9225953,7.2e-06,43.707175,7e-05,-13.58,0.28,-65.47,0.25,0.00701,0.00015,0.0054114,0.0001216,-1.67,0.091,-8.174,0.07,8.342,0.071,-1.735,0.068,-8.425,0.068,8.601,0.068,0
5383.0,159.0,-159.0,4.603,0.035,-0.112,-0.22,0.3,-0.3,0.759,0.132,-0.057,0.851,0.078,-0.096,299.08099,42.018139,15.411,16.043,15.361,15.14,15.039,14.065,13.567,13.563,0.001,19.938722,2.3e-05,42.01766,0.00024,-0.41,0.9,-1.73,0.86,0.00026,0.00028,0.00053,0.00027,-0.07,0.61,-0.53,0.54,0.53,0.58,-0.09,0.68,-0.63,0.62,0.64,0.67,1
4805.0,38.0,-135.0,2.605,0.03,-0.033,0.21,0.2,-0.2,13.941,0.86,-3.442,2.853,0.22,-1.249,296.03302,38.936691,11.598,12.477,11.519,11.221,11.014,9.927,9.37,9.246,0.0048000000000000004,19.7355354,1.6e-06,38.936685,2.1e-05,0.027,0.068,-0.019,0.076,-0.0001,0.0026,1.2000000000000004e-05,0.0018071999999999997,0.08,0.15,0.04,0.21,0.09,0.17,0.07,0.14,-0.07,0.2,0.1,0.16,0
5618.0,152.0,-152.0,4.583,0.038,-0.152,-0.28,0.3,-0.3,0.791,0.181,-0.065,0.884,0.088,-0.107,287.04648,42.000519,15.353,15.899,15.298,15.119,15.016,14.03,13.668,13.541,0.28759999999999997,19.13643004,1.6e-08,42.0005068,1.9e-07,-0.05057,0.00066,-0.04753,0.00068,0.049,0.052,0.0001288,0.00042120000000000005,-0.053,0.067,-0.049,0.067,0.073,0.067,-0.029,0.067,-0.044,0.067,0.053,0.067,0
6578.0,154.0,-202.0,4.087,0.189,-0.306,-0.06,0.26,-0.3,1.744,0.942,-0.466,1.36,0.279,-0.271,288.23523,40.612839,11.628,11.89,11.577,11.515,11.525,10.725,10.546,10.478,0.321,19.2619777,1.7860000000000002e-05,41.4065924,0.0001996,-0.039999999999999966,0.716,0.30399999999999994,0.7140000000000001,-1.799999999999999e-06,0.000156,-4.62e-05,0.0001848,1.1682000000000001,0.7508000000000001,-1.0848,0.5007999999999999,2.2918,0.6128,1.1598,0.7378000000000001,-1.0788,0.5252000000000001,2.3602,0.6084,0
5780.0,124.4,-140.6,4.438,0.0354,-0.172,0.0,0.0,0.0,1.0,0.2198,-0.07239999999999999,1.0,0.08199999999999999,-0.1056,295.32855,46.268375,15.945,16.534,15.904,15.693,15.109399999999999,14.909,14.692,14.685,0.0,19.68855759,1.7e-07,46.2682797,1.9e-06,-0.4708,0.0062,-0.3431,0.0068,0.0108,0.004,0.001,0.0058,-0.125,0.072,-0.073,0.069,0.145,0.071,-0.549,0.067,-0.243,0.067,0.6,0.067,0
5865.0,105.0,-117.0,4.266,0.132,-0.12,0.16,0.15,-0.15,1.272,0.207,-0.207,1.088,0.08,-0.089,288.14478,51.27562,13.467,13.881,13.407,13.29,13.24,12.425,12.09,12.065,0.031,19.209622,1.6e-05,51.27586,0.00017,-1.01,0.53,0.85,0.61,0.0001,5.6e-05,-6.6e-05,6.6e-05,0.05,0.31,0.32,0.68,0.33,0.65,-0.04,0.34,0.44,0.65,0.44,0.66,1
5268.0,158.0,-158.0,4.602,0.039,-0.084,-0.28,0.3,-0.3,0.735,0.112,-0.06,0.789,0.085,-0.078,294.121,47.408791,15.684,16.364,15.643,15.392,15.277,14.291,13.778,13.72,0.0,19.6080659,2.8e-06,47.408857,3.2e-05,0.0,0.1,0.24,0.12,-6e-05,0.00045,-0.00089,0.00058,0.038,0.082,0.121,0.073,0.127,0.074,0.063,0.084,0.213,0.076,0.222,0.077,0
5600.0,112.0,-100.0,4.455,0.102,-0.077,-0.36,0.15,-0.15,0.872,0.088,-0.088,0.793,0.064,-0.035,284.67728,44.79768,15.204,15.632,15.164,15.02,14.971,14.08,13.718,13.65,0.883,18.978485,2.6e-05,44.79774,0.00029,0.0,1.0,0.2,1.0,-1e-05,0.00017,-5e-05,0.00018,0.65,0.68,-0.51,0.67,0.82,0.68,0.53,0.68,-0.51,0.67,0.74,0.67,1
5426.0,119.0,-76.0,4.107,0.227,-0.105,0.16,0.15,-0.15,1.421,0.247,-0.371,0.943,0.073,-0.043,287.30786,39.14473,12.988,13.632,12.95,12.713,12.548,11.606,11.184,11.074,0.003,19.153838,1.1e-05,39.14486,0.00014,-0.79,0.45,0.47,0.5,0.000124,6e-05,-6.4e-05,6.7e-05,-0.1,0.16,0.22,0.26,0.24,0.25,0.04,0.16,0.22,0.26,0.22,0.26,1
5856.0,79.0,-79.0,4.386,0.066,-0.123,0.16,0.15,-0.15,1.092,0.18,-0.097,1.057,0.07,-0.064,289.8288,45.10276,15.223,15.699,15.173,15.019,14.955,14.006,13.66,13.598,0.363,19.321891,2.7e-05,45.10261,0.00029,-1.1,1.0,-0.5,1.1,0.0003,0.00035,0.00017,0.00036,-0.5,0.68,-0.03,0.48,0.5,0.68,-0.66,0.7,-0.2,0.45,0.68,0.69,1
6210.0,199.0,-243.0,4.166,0.192,-0.128,-0.12,0.3,-0.3,1.434,0.326,-0.326,1.098,0.164,-0.148,289.7605,45.455608,12.434,12.784,12.369,12.284,12.235,11.415,11.161,11.12,0.0,19.317191,4.1e-05,45.45656,0.00045,-6.6,1.5,3.4,1.6,8.6e-05,2e-05,-4.3e-05,2.1e-05,-0.3,0.17,0.13,0.46,0.33,0.27,-0.13,0.13,0.18,0.46,0.23,0.38,0
6206.0,80.0,-74.0,4.159,0.048,-0.032,0.22,0.15,-0.2,1.573,0.089,-0.111,1.305,0.053,-0.093,295.48651,51.0135,11.684,11.967,11.628,11.563,11.545,10.708,10.472,10.429,0.923,19.699111,2.3e-05,51.01351,0.00027,0.35,0.78,0.03,0.99,-8e-06,2.6e-05,-4e-06,3.2e-05,-0.66,0.48,0.07,0.87,0.66,0.47,-0.56,0.48,0.2,1.1,0.59,0.49,1
4980.0,51.0,-88.0,3.167,0.174,-0.116,-0.02,0.1,-0.15,5.443,0.823,-1.529,1.589,0.206,-0.481,290.08661,46.945202,12.375,13.061,12.332,12.081,11.96,10.887,10.441,10.347,0.0,19.33920288,6.3e-07,46.9466036,6.2e-06,3.55,0.023,5.053,0.022,-0.004211,4.2e-05,-0.005959,5.3e-05,2.264,0.07,3.3,0.068,4.002,0.069,2.322,0.071,3.39,0.068,4.109,0.07,0
5600.0,186.0,-169.0,4.368,0.185,-0.204,-0.26,0.3,-0.3,0.975,0.271,-0.181,0.811,0.127,-0.058,296.41019,43.455391,15.403,16.032,15.385,15.133,15.047,14.075,13.666,13.543,0.0,19.76067737,4.1e-07,43.4553464,4.4e-06,-0.103,0.016,-0.157,0.016,-0.00231,0.00073,-0.00023,0.00098,0.007,0.067,0.035,0.067,0.035,0.067,0.071,0.07,-0.144,0.069,0.161,0.069,0
3645.0,72.0,-90.0,4.797,0.071,-0.038,-0.08,0.15,-0.15,0.449,0.04,-0.061,0.46,0.043,-0.059,296.87683,41.080582,14.645,16.16,14.791,13.996,13.532,12.29,11.631,11.452,0.087,19.791796,1.1e-05,41.08066,0.00011,0.29,0.45,0.28,0.4,0.001,0.0013,-0.001,0.0013,0.11,0.18,0.13,0.11,0.17,0.14,0.52,0.18,-0.29,0.14,0.6,0.17,0
4859.0,97.0,-97.0,4.612,0.015,-0.045,0.0,0.15,-0.15,0.72,0.047,-0.029,0.781,0.034,-0.049,291.25449,36.74361,12.559,13.299,12.52,12.241,12.05,10.982,10.475,10.41,0.608,19.4169632,2.7e-06,36.743377,3.9e-05,-0.12,0.12,-0.84,0.14,-8e-05,0.00016,5e-05,0.00019,0.04,0.13,0.14,0.15,0.15,0.14,-0.08,0.12,-0.29,0.16,0.3,0.14,1
9206.0,251.0,-466.0,4.112,0.16,-0.16,0.07,0.15,-0.7,2.157,0.681,-0.619,2.194,0.386,-0.578,298.38052,47.836048,14.978,14.972,14.98,15.055,15.092,14.498,14.414,14.396,0.0,19.892058,2.3e-05,47.83551,0.00023,0.86,0.83,-1.93,0.83,-0.00013,0.00012,0.00036,0.00012,0.82,0.5,-1.1,0.86,1.37,0.71,0.63,0.43,-0.76,0.97,0.99,0.82,0
6174.0,173.0,-239.0,4.417,0.056,-0.21,0.1,0.2,-0.3,1.103,0.358,-0.128,1.162,0.158,-0.158,291.93616,49.253979,15.506,15.977,15.453,15.305,15.253,14.38,14.083,14.198,0.431,19.4624133,3.5e-06,49.254001,3.4e-05,0.07,0.12,0.07,0.12,-0.00012,0.00017,-9e-05,0.00018,-0.034,0.071,0.009,0.071,0.035,0.071,-0.066,0.072,0.036,0.075,0.075,0.073,1
4891.0,78.0,-87.0,4.516,0.067,-0.018,0.16,0.15,-0.15,0.805,0.028,-0.056,0.776,0.048,-0.028,288.44739,44.801682,15.261,15.97,15.199,14.957,14.829,13.86,13.315,13.259,0.01,19.229806,1.9e-05,44.80201,0.00022,-0.74,0.71,1.2,0.79,0.0002,0.00021,-0.00033,0.00024,0.13,0.65,0.53,0.46,0.55,0.45,0.23,0.66,0.49,0.49,0.54,0.51,1
6637.0,163.0,-195.0,4.014,0.3,-0.213,-0.72,0.3,-0.3,1.662,0.645,-0.53,1.04,0.168,-0.133,299.04315,41.233978,10.877,11.078,10.809,10.744,10.739,10.021,9.805,9.794,0.695,19.936199,1.8e-05,41.23391,0.00018,-0.43,0.74,-0.26,0.65,4.1e-05,9.3e-05,3e-06,8.2e-05,1.22,0.28,-0.65,0.19,1.38,0.33,1.09,0.27,-0.9,0.18,1.41,0.31,0
5900.0,117.0,-117.0,4.022,0.195,-0.09,0.0,0.15,-0.15,1.694,0.257,-0.418,1.1,0.124,-0.112,289.07755,46.005219,13.988,14.392,13.943,13.815,13.741,12.871,12.62,12.591,0.0,19.2718551,6.7e-06,46.005341,6.5e-05,0.72,0.25,0.43,0.23,-0.00026,0.00011,-0.00021,0.0001,-0.08,0.18,0.11,0.24,0.14,0.22,-0.04,0.19,0.08,0.22,0.09,0.22,1
6223.0,188.0,-206.0,4.459,0.056,-0.224,-0.2,0.25,-0.3,1.006,0.335,-0.112,1.063,0.144,-0.144,292.13193,47.56374,15.194,15.619,15.145,15.011,14.93,14.05,13.681,13.645,0.0,19.475806,7.8e-05,47.56427,0.00063,12.5,2.9,1.9,2.3,-0.000279,5.7e-05,-4.1e-05,4.5e-05,0.49,0.63,-0.52,0.83,0.71,0.74,-0.24,0.68,-0.64,0.88,0.68,0.86,0
5780.0,94.8,-100.4,4.438,0.09560000000000002,-0.132,0.0,0.0,0.0,1.0,0.2016,-0.1348,1.0,0.0776,-0.0772,290.23032,37.777481,17.29,16.512,17.19,17.622,15.513399999999999,16.761,15.579,15.558,0.0,19.383109036,2.0140000000000002e-07,37.765613976,2.506e-06,0.2891,0.00852,-1.99448,0.009000000000000001,0.0054,0.827,-0.007000000000000001,1.0482,2.8497999999999997,0.213,6.994800000000001,0.6666000000000001,8.753800000000002,0.682,0.096,0.08499999999999999,-0.9690000000000001,0.0864,1.8832,0.0886,0
5592.0,75.0,-75.0,4.115,0.195,-0.09,0.16,0.15,-0.15,1.451,0.211,-0.342,1.0,0.072,-0.072,289.19958,49.305721,14.513,14.944,14.454,14.329,14.292,13.391,13.076,13.047,0.663,19.279992,2.9e-05,49.30564,0.00031,0.7,1.0,-0.3,1.1,-0.00017,0.00025,-3e-05,0.00027,-0.13,0.77,-0.26,0.39,0.29,0.5,-0.33,0.71,-0.72,0.37,0.79,0.47,1
4936.0,142.0,-142.0,4.681,0.027,-0.027,-0.5,0.32,-0.3,0.628,0.084,-0.041,0.689,0.066,-0.066,289.30341,40.924229,15.105,15.847,15.06,14.787,14.638,13.626,13.12,13.033,0.004,19.286816,3.9e-05,40.92371,0.00047,-3.2,1.6,-1.9,1.7,0.000138,9.9e-05,0.00013,0.0001,-0.6,1.9,1.34,0.91,1.5,1.2,-0.9,1.9,1.4,0.92,1.7,1.3,0
5783.0,190.0,-190.0,4.415,0.139,-0.186,-0.36,0.3,-0.3,0.941,0.261,-0.16,0.841,0.116,-0.068,296.93976,42.691921,15.546,16.137,15.521,15.293,15.146,14.259,13.878,13.79,0.0,19.795982467,8.1e-08,42.69192164,8.5e-07,-0.0608,0.0032,0.0059,0.003,0.02,0.11,0.0,0.15,-0.019,0.067,0.008,0.067,0.021,0.067,-0.049,0.067,0.013,0.067,0.051,0.068,0
5260.0,182.0,-200.0,3.459,0.808,-0.202,0.02,0.3,-0.35,4.062,1.128,-2.821,1.73,0.201,-0.802,297.28387,45.95311,13.396,14.155,13.348,13.07,12.928,11.858,11.387,11.303,0.0,19.81891284,2.4e-07,45.9532204,2.9e-06,-0.4677,0.0091,0.397,0.01,0.007,0.034,-0.004,0.049,-0.48,0.068,0.267,0.067,0.549,0.068,-0.441,0.071,0.379,0.071,0.581,0.071,0
5311.0,85.0,-74.0,4.419,0.111,-0.06,0.14,0.15,-0.15,0.948,0.081,-0.099,0.859,0.06,-0.033,289.85913,46.522671,14.516,15.13,14.453,14.253,14.152,13.174,12.736,12.653,0.0,19.3239581,9.4e-06,46.522665,7.9e-05,0.6,0.35,-0.02,0.28,0.00056,0.00018,-4e-05,0.00015,0.01,0.3,0.01,0.35,0.02,0.43,0.05,0.33,0.27,0.36,0.27,0.4,1
5620.0,152.0,-152.0,4.592,0.036,-0.135,-0.36,0.3,-0.3,0.772,0.169,-0.068,0.863,0.078,-0.097,283.2413,46.378471,13.552,14.032,13.488,13.347,13.259,12.349,11.97,11.92,0.0,18.882752409,5.7e-08,46.37849081,4.9e-07,-0.0332,0.0021,0.0749,0.0018,-0.0015,0.0065,-0.0012,0.0094,0.009,0.067,0.002,0.067,0.009,0.067,0.037,0.07,0.035,0.07,0.051,0.071,0
5657.0,169.0,-152.0,4.121,0.336,-0.144,0.06,0.25,-0.25,1.428,0.366,-0.488,0.983,0.115,-0.103,290.27777,37.78933,13.771,14.362,13.716,13.518,13.432,12.511,12.185,12.091,0.0,19.3518061,2.4e-06,37.791007,3.3e-05,-1.96,0.1,6.04,0.12,0.001051,6.4e-05,-0.004085,7.7e-05,-2.194,0.076,6.191,0.075,6.568,0.078,-2.261,0.072,6.04,0.075,6.449,0.074,0
6015.0,108.0,-132.0,4.37,0.095,-0.116,-0.12,0.15,-0.15,1.081,0.18,-0.12,0.998,0.075,-0.067,291.38223,38.127468,12.722,13.084,12.659,12.567,12.51,11.689,11.423,11.354,0.065,19.4254781,4.1e-06,38.127504,6.4e-05,-0.17,0.17,0.12,0.23,3.5e-05,2.4e-05,-1.6e-05,3.1e-05,0.02,0.13,0.0,0.17,0.02,0.13,0.16,0.13,-0.02,0.14,0.16,0.13,1
